,run,step,small triangle,middle triangle,big triangle,square,parallelogram
361,21,13,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
362,21,14,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
363,21,15,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
364,21,16,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
365,21,17,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
366,22,1,"{(2.0, 135.0)}",set(),set(),set(),set()
367,22,2,"{(23.0, 0.0), (2.0, 135.0)}",set(),set(),set(),set()
368,22,3,"{(23.0, 0.0), (2.0, 135.0)}",set(),set(),"{(23.0, 0.0)}",set()
369,22,4,"{(23.0, 0.0), (2.0, 135.0)}",set(),"{(7.0, 45.0)}","{(23.0, 0.0)}",set()
370,22,5,"{(23.0, 0.0), (2.0, 135.0)}",set(),"{(7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
371,22,6,"{(23.0, 0.0), (2.0, 135.0)}",set(),"{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
372,22,7,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
373,22,8,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
374,22,9,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
375,22,10,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
376,22,11,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
377,22,12,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
378,22,13,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
379,22,14,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
