,sid,tangram nr,step,small triangle,middle triangle,big triangle,square,parallelogram
1149,140907,4,14,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1150,140907,4,15,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1151,140907,4,16,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1152,144255,1,1,set(),set(),set(),set(),"{(9.0, 45.0)}"
1153,144255,1,2,set(),"{(6.0, 180.0)}",set(),set(),"{(9.0, 45.0)}"
1154,144255,1,3,set(),"{(6.0, 180.0)}","{(17.0, 0.0)}",set(),"{(9.0, 45.0)}"
1155,144255,1,4,set(),"{(6.0, 180.0)}","{(17.0, 0.0)}","{(11.0, 0.0)}","{(9.0, 45.0)}"
1156,144255,1,5,set(),set(),"{(17.0, 0.0), (7.0, 225.0)}",set(),"{(9.0, 45.0)}"
1157,144255,1,6,set(),"{(8.0, 180.0)}","{(17.0, 0.0), (7.0, 225.0)}",set(),"{(9.0, 45.0)}"
1158,144255,1,7,set(),"{(8.0, 180.0)}","{(17.0, 0.0), (7.0, 225.0)}","{(12.0, 0.0)}","{(9.0, 45.0)}"
1159,144255,1,8,"{(11.0, 45.0)}","{(8.0, 180.0)}","{(17.0, 0.0), (7.0, 225.0)}","{(12.0, 0.0)}","{(9.0, 45.0)}"
1160,144255,1,9,"{(11.0, 45.0)}","{(8.0, 180.0)}","{(17.0, 0.0), (7.0, 225.0)}","{(12.0, 0.0)}","{(9.0, 45.0)}"
1161,144255,1,10,"{(11.0, 45.0)}","{(8.0, 180.0)}","{(17.0, 0.0), (7.0, 225.0)}","{(12.0, 0.0)}","{(9.0, 45.0)}"
1162,144255,1,11,"{(11.0, 45.0)}","{(8.0, 180.0)}","{(17.0, 0.0), (7.0, 225.0)}","{(12.0, 0.0)}","{(9.0, 45.0)}"
1163,144255,1,12,"{(11.0, 45.0)}","{(8.0, 180.0)}","{(17.0, 0.0), (7.0, 225.0)}","{(12.0, 0.0)}","{(9.0, 45.0)}"
1164,144255,1,13,"{(11.0, 45.0)}","{(8.0, 180.0)}","{(17.0, 0.0), (7.0, 225.0)}","{(12.0, 0.0)}","{(9.0, 45.0)}"
1165,144255,1,14,"{(11.0, 45.0)}","{(8.0, 180.0)}","{(17.0, 0.0), (7.0, 225.0)}","{(12.0, 0.0)}","{(9.0, 45.0)}"
1166,144255,1,15,"{(11.0, 45.0)}","{(8.0, 180.0)}","{(17.0, 0.0), (7.0, 225.0)}","{(12.0, 0.0)}","{(9.0, 45.0)}"
1167,144255,1,16,"{(11.0, 45.0)}","{(8.0, 180.0)}","{(17.0, 0.0), (7.0, 225.0)}","{(12.0, 0.0)}","{(9.0, 45.0)}"
1168,144255,2,1,set(),set(),"{(13.0, 0.0)}",set(),set()
1169,144255,2,2,set(),set(),"{(13.0, 0.0)}","{(22.0, 0.0)}",set()
1170,144255,2,3,set(),set(),"{(13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1171,144255,2,4,set(),set(),"{(12.0, 0.0)}",set(),set()
1172,144255,2,5,set(),set(),"{(12.0, 0.0), (2.0, 0.0)}",set(),set()
1173,144255,2,6,set(),set(),"{(2.0, 0.0), (13.0, 0.0)}",set(),set()
1174,144255,2,7,set(),"{(8.0, 45.0)}","{(2.0, 0.0), (13.0, 0.0)}",set(),set()
1175,144255,2,8,set(),"{(8.0, 45.0)}","{(2.0, 0.0), (13.0, 0.0)}",set(),"{(11.0, 45.0)}"
1176,144255,2,9,set(),"{(8.0, 45.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1177,144255,2,10,"{(5.0, 90.0)}","{(8.0, 45.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1178,144255,2,11,"{(5.0, 90.0), (11.0, 180.0)}","{(8.0, 45.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1179,144255,2,12,"{(5.0, 90.0), (11.0, 180.0)}","{(8.0, 45.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1180,144255,2,13,"{(5.0, 90.0), (11.0, 180.0)}","{(8.0, 45.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1181,144255,2,14,"{(5.0, 90.0), (11.0, 180.0)}","{(8.0, 45.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1182,144255,2,15,"{(5.0, 90.0), (11.0, 180.0)}","{(8.0, 45.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1183,144255,2,16,"{(5.0, 90.0), (11.0, 180.0)}","{(8.0, 45.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1184,144255,3,1,set(),set(),"{(8.0, 0.0)}",set(),set()
1185,144255,3,2,"{(3.0, 315.0)}",set(),"{(8.0, 0.0)}",set(),set()
1186,144255,3,3,"{(3.0, 315.0)}",set(),"{(8.0, 0.0), (11.0, 135.0)}",set(),set()
1187,144255,3,4,"{(3.0, 315.0)}",set(),"{(8.0, 0.0), (11.0, 135.0)}",set(),"{(12.0, 0.0)}"
1188,144255,3,5,"{(3.0, 315.0)}","{(6.0, 180.0)}","{(8.0, 0.0), (11.0, 135.0)}",set(),"{(12.0, 0.0)}"
1189,144255,3,6,"{(22.0, 90.0)}","{(6.0, 180.0)}","{(8.0, 0.0), (11.0, 135.0)}",set(),set()
1190,144255,3,7,"{(12.0, 90.0), (22.0, 90.0)}","{(6.0, 180.0)}","{(8.0, 0.0), (11.0, 135.0)}",set(),set()
1191,144255,3,8,"{(12.0, 90.0), (22.0, 90.0)}","{(6.0, 180.0)}","{(8.0, 0.0), (11.0, 135.0)}","{(17.0, 45.0)}",set()
1192,144255,3,9,"{(12.0, 90.0), (22.0, 90.0)}","{(6.0, 180.0)}","{(8.0, 0.0), (11.0, 135.0)}","{(17.0, 45.0)}","{(2.0, 45.0)}"
1193,144255,3,10,"{(12.0, 90.0), (22.0, 90.0)}","{(6.0, 180.0)}","{(8.0, 0.0), (11.0, 135.0)}","{(17.0, 45.0)}","{(2.0, 45.0)}"
1194,144255,3,11,"{(12.0, 90.0), (22.0, 90.0)}","{(6.0, 180.0)}","{(8.0, 0.0), (11.0, 135.0)}","{(17.0, 45.0)}","{(2.0, 45.0)}"
1195,144255,3,12,"{(12.0, 90.0), (22.0, 90.0)}","{(6.0, 180.0)}","{(8.0, 0.0), (11.0, 135.0)}","{(17.0, 45.0)}","{(2.0, 45.0)}"
1196,144255,3,13,"{(12.0, 90.0), (22.0, 90.0)}","{(6.0, 180.0)}","{(8.0, 0.0), (11.0, 135.0)}","{(17.0, 45.0)}","{(2.0, 45.0)}"
1197,144255,3,14,"{(12.0, 90.0), (22.0, 90.0)}","{(6.0, 180.0)}","{(8.0, 0.0), (11.0, 135.0)}","{(17.0, 45.0)}","{(2.0, 45.0)}"
1198,144255,3,15,"{(12.0, 90.0), (22.0, 90.0)}","{(6.0, 180.0)}","{(8.0, 0.0), (11.0, 135.0)}","{(17.0, 45.0)}","{(2.0, 45.0)}"
1199,144255,3,16,"{(12.0, 90.0), (22.0, 90.0)}","{(6.0, 180.0)}","{(8.0, 0.0), (11.0, 135.0)}","{(17.0, 45.0)}","{(2.0, 45.0)}"
1200,144255,4,1,set(),set(),set(),set(),"{(11.0, 90.0)}"
1201,144255,4,2,set(),set(),"{(13.0, 270.0)}",set(),"{(11.0, 90.0)}"
1202,144255,4,3,set(),set(),"{(13.0, 270.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1203,144255,4,4,"{(23.0, 0.0)}",set(),"{(13.0, 270.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1204,144255,4,5,"{(23.0, 0.0)}",set(),"{(7.0, 135.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1205,144255,4,6,"{(23.0, 0.0), (2.0, 135.0)}",set(),"{(7.0, 135.0)}","{(23.0, 0.0)}",set()
1206,144255,4,7,"{(23.0, 0.0), (2.0, 135.0)}",set(),"{(13.0, 270.0)}","{(23.0, 0.0)}",set()
1207,144255,4,8,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(13.0, 270.0)}","{(23.0, 0.0)}",set()
1208,144255,4,9,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(8.0, 270.0)}","{(23.0, 0.0)}",set()
1209,144255,4,10,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(8.0, 270.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1210,144255,4,11,"{(23.0, 0.0), (11.0, 0.0)}","{(8.0, 225.0)}",set(),"{(23.0, 0.0)}",set()
1211,144255,4,12,"{(23.0, 0.0), (11.0, 0.0)}","{(8.0, 225.0)}",set(),"{(23.0, 0.0)}","{(12.0, 90.0)}"
1212,144255,4,13,"{(18.0, 270.0), (11.0, 0.0)}","{(8.0, 225.0)}",set(),"{(23.0, 0.0)}","{(12.0, 90.0)}"
1213,144255,4,14,"{(18.0, 270.0), (2.0, 135.0)}","{(8.0, 225.0)}",set(),set(),set()
1214,144255,4,15,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}",set(),set(),set()
1215,144255,4,16,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}",set(),"{(23.0, 0.0)}",set()
1216,145927,1,1,set(),set(),"{(17.0, 0.0)}",set(),set()
1217,145927,1,2,set(),set(),"{(17.0, 0.0), (2.0, 0.0)}",set(),set()
1218,145927,1,3,set(),set(),"{(17.0, 0.0), (2.0, 0.0)}","{(11.0, 0.0)}",set()
1219,145927,1,4,set(),set(),"{(17.0, 0.0)}","{(11.0, 0.0)}","{(3.0, 90.0)}"
1220,145927,1,5,set(),"{(9.0, 180.0)}","{(17.0, 0.0)}","{(11.0, 0.0)}","{(3.0, 90.0)}"
1221,145927,1,6,set(),"{(9.0, 180.0)}","{(17.0, 0.0), (2.0, 0.0)}",set(),set()
1222,145927,1,7,set(),"{(9.0, 180.0)}","{(17.0, 0.0), (2.0, 0.0)}",set(),set()
1223,145927,1,8,set(),"{(9.0, 180.0)}","{(17.0, 0.0), (7.0, 135.0)}",set(),set()
1224,145927,1,9,"{(3.0, 225.0)}","{(9.0, 180.0)}","{(17.0, 0.0), (7.0, 135.0)}",set(),set()
1225,145927,1,10,"{(3.0, 225.0)}","{(9.0, 180.0)}","{(17.0, 0.0), (7.0, 135.0)}",set(),"{(20.0, 90.0)}"
1226,145927,1,11,"{(3.0, 225.0)}","{(9.0, 180.0)}","{(17.0, 0.0), (7.0, 135.0)}",set(),"{(20.0, 90.0)}"
1227,145927,1,12,"{(3.0, 225.0)}","{(19.0, 180.0)}","{(17.0, 0.0), (7.0, 135.0)}",set(),"{(20.0, 90.0)}"
1228,145927,1,13,"{(24.0, 225.0)}","{(19.0, 180.0)}","{(17.0, 0.0), (7.0, 135.0)}",set(),"{(20.0, 90.0)}"
1229,145927,1,14,"{(24.0, 225.0)}","{(9.0, 180.0)}","{(17.0, 0.0), (7.0, 135.0)}",set(),set()
1230,145927,1,15,"{(24.0, 225.0)}","{(9.0, 180.0)}","{(17.0, 0.0)}",set(),"{(8.0, 135.0)}"
1231,145927,1,16,"{(24.0, 225.0)}","{(9.0, 180.0)}","{(17.0, 0.0), (7.0, 225.0)}",set(),"{(8.0, 135.0)}"
1232,145927,2,1,set(),set(),set(),"{(17.0, 0.0)}",set()
1233,145927,2,2,set(),set(),"{(2.0, 0.0)}","{(17.0, 0.0)}",set()
1234,145927,2,3,set(),set(),"{(2.0, 0.0), (13.0, 0.0)}","{(17.0, 0.0)}",set()
1235,145927,2,4,set(),set(),"{(2.0, 0.0), (13.0, 0.0)}","{(17.0, 0.0)}","{(11.0, 45.0)}"
1236,145927,2,5,set(),"{(8.0, 45.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(17.0, 0.0)}","{(11.0, 45.0)}"
1237,145927,2,6,"{(5.0, 90.0)}","{(8.0, 45.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(17.0, 0.0)}","{(11.0, 45.0)}"
1238,145927,2,7,"{(5.0, 90.0), (11.0, 180.0)}","{(8.0, 45.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(17.0, 0.0)}","{(11.0, 45.0)}"
1239,145927,2,8,"{(5.0, 90.0), (11.0, 180.0)}","{(8.0, 45.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(17.0, 0.0)}","{(11.0, 45.0)}"
1240,145927,2,9,"{(5.0, 90.0), (11.0, 180.0)}","{(8.0, 45.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(17.0, 0.0)}","{(11.0, 45.0)}"
1241,145927,2,10,"{(5.0, 90.0), (11.0, 180.0)}","{(8.0, 45.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(17.0, 0.0)}","{(11.0, 45.0)}"
1242,145927,2,11,"{(5.0, 90.0), (11.0, 180.0)}","{(8.0, 45.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(17.0, 0.0)}","{(11.0, 45.0)}"
1243,145927,2,12,"{(5.0, 90.0), (11.0, 180.0)}","{(8.0, 45.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(17.0, 0.0)}","{(11.0, 45.0)}"
1244,145927,2,13,"{(5.0, 90.0), (11.0, 180.0)}","{(8.0, 45.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(17.0, 0.0)}","{(11.0, 45.0)}"
1245,145927,2,14,"{(5.0, 90.0), (11.0, 180.0)}","{(8.0, 45.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(17.0, 0.0)}","{(11.0, 45.0)}"
1246,145927,2,15,"{(5.0, 90.0), (11.0, 180.0)}","{(8.0, 45.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(17.0, 0.0)}","{(11.0, 45.0)}"
1247,145927,2,16,"{(5.0, 90.0), (11.0, 180.0)}","{(8.0, 45.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(17.0, 0.0)}","{(11.0, 45.0)}"
1248,145927,3,1,set(),set(),"{(11.0, 135.0)}",set(),set()
1249,145927,3,2,set(),set(),"{(11.0, 135.0)}",set(),"{(2.0, 45.0)}"
1250,145927,3,3,set(),"{(6.0, 180.0)}","{(11.0, 135.0)}",set(),"{(2.0, 45.0)}"
1251,145927,3,4,set(),"{(6.0, 180.0)}","{(13.0, 225.0), (11.0, 135.0)}",set(),"{(2.0, 45.0)}"
1252,145927,3,5,"{(22.0, 225.0)}","{(6.0, 180.0)}","{(13.0, 225.0), (11.0, 135.0)}",set(),"{(2.0, 45.0)}"
1253,145927,3,6,set(),set(),"{(17.0, 90.0), (11.0, 135.0)}",set(),set()
1254,145927,3,7,set(),"{(6.0, 180.0)}","{(17.0, 90.0), (11.0, 135.0)}",set(),set()
1255,145927,3,8,set(),"{(6.0, 180.0)}","{(17.0, 90.0), (11.0, 135.0)}",set(),"{(2.0, 45.0)}"
1256,145927,3,9,set(),"{(6.0, 180.0)}","{(17.0, 90.0), (11.0, 135.0)}",set(),"{(2.0, 45.0)}"
1257,145927,3,10,set(),"{(6.0, 180.0)}","{(17.0, 90.0), (11.0, 135.0)}","{(13.0, 45.0)}","{(2.0, 45.0)}"
1258,145927,3,11,"{(7.0, 0.0)}","{(6.0, 180.0)}","{(17.0, 90.0), (11.0, 135.0)}","{(13.0, 45.0)}","{(2.0, 45.0)}"
1259,145927,3,12,"{(9.0, 0.0), (7.0, 0.0)}","{(6.0, 180.0)}","{(17.0, 90.0), (11.0, 135.0)}","{(13.0, 45.0)}","{(2.0, 45.0)}"
1260,145927,3,13,"{(9.0, 0.0), (7.0, 0.0)}","{(6.0, 180.0)}","{(17.0, 90.0), (11.0, 135.0)}","{(13.0, 45.0)}","{(2.0, 45.0)}"
1261,145927,3,14,"{(9.0, 0.0), (7.0, 0.0)}","{(6.0, 180.0)}","{(17.0, 90.0), (11.0, 135.0)}","{(13.0, 45.0)}","{(2.0, 45.0)}"
1262,145927,3,15,"{(9.0, 0.0), (7.0, 0.0)}","{(6.0, 180.0)}","{(17.0, 90.0), (11.0, 135.0)}","{(13.0, 45.0)}","{(2.0, 45.0)}"
1263,145927,3,16,"{(9.0, 0.0), (7.0, 0.0)}","{(6.0, 180.0)}","{(17.0, 90.0), (11.0, 135.0)}","{(13.0, 45.0)}","{(2.0, 45.0)}"
1264,145927,4,1,set(),set(),set(),"{(23.0, 0.0)}",set()
1265,145927,4,2,"{(23.0, 0.0)}",set(),set(),"{(23.0, 0.0)}",set()
1266,145927,4,3,"{(23.0, 0.0)}",set(),set(),"{(23.0, 0.0)}","{(11.0, 90.0)}"
1267,145927,4,4,"{(23.0, 0.0), (2.0, 135.0)}",set(),set(),"{(23.0, 0.0)}","{(11.0, 90.0)}"
1268,145927,4,5,"{(23.0, 0.0), (2.0, 135.0)}",set(),"{(12.0, 135.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1269,145927,4,6,"{(23.0, 0.0), (2.0, 135.0)}",set(),"{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1270,145927,4,7,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1271,145927,4,8,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1272,145927,4,9,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1273,145927,4,10,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1274,145927,4,11,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1275,145927,4,12,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1276,145927,4,13,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1277,145927,4,14,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1278,145927,4,15,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1279,145927,4,16,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
1280,145957,1,1,set(),set(),"{(17.0, 0.0)}",set(),set()
1281,145957,1,2,"{(5.0, 45.0)}",set(),"{(17.0, 0.0)}",set(),set()
1282,145957,1,3,"{(5.0, 45.0)}",set(),"{(17.0, 0.0), (7.0, 315.0)}",set(),set()
1283,145957,1,4,"{(5.0, 45.0)}","{(9.0, 180.0)}","{(17.0, 0.0), (7.0, 315.0)}",set(),set()
1284,145957,1,5,"{(5.0, 45.0)}","{(9.0, 180.0)}","{(17.0, 0.0), (7.0, 315.0)}",set(),"{(2.0, 45.0)}"
1285,145957,1,6,"{(12.0, 135.0), (5.0, 45.0)}","{(9.0, 180.0)}","{(17.0, 0.0), (7.0, 315.0)}",set(),"{(2.0, 45.0)}"
1286,145957,1,7,"{(12.0, 135.0), (5.0, 45.0)}",set(),"{(17.0, 0.0), (7.0, 315.0)}",set(),"{(3.0, 45.0)}"
1287,145957,1,8,"{(12.0, 135.0), (5.0, 45.0)}","{(24.0, 180.0)}","{(17.0, 0.0), (7.0, 315.0)}",set(),"{(3.0, 45.0)}"
1288,145957,1,9,"{(12.0, 135.0), (5.0, 45.0)}","{(24.0, 180.0)}","{(17.0, 0.0)}","{(11.0, 0.0)}","{(3.0, 45.0)}"
1289,145957,1,10,"{(12.0, 315.0), (12.0, 135.0)}","{(24.0, 180.0)}","{(17.0, 0.0)}","{(11.0, 0.0)}","{(3.0, 45.0)}"
1290,145957,1,11,"{(12.0, 315.0), (12.0, 135.0)}","{(6.0, 180.0)}","{(17.0, 0.0)}","{(11.0, 0.0)}","{(3.0, 45.0)}"
1291,145957,1,12,"{(19.0, 135.0)}","{(6.0, 180.0)}","{(17.0, 0.0)}",set(),"{(3.0, 45.0)}"
1292,145957,1,13,"{(19.0, 135.0)}",set(),"{(7.0, 225.0)}",set(),set()
1293,145957,1,14,"{(19.0, 135.0)}",set(),"{(7.0, 45.0), (7.0, 225.0)}",set(),set()
1294,145957,1,15,set(),set(),"{(7.0, 45.0), (7.0, 225.0)}","{(8.0, 0.0)}",set()
1295,145957,1,16,"{(4.0, 315.0)}",set(),"{(7.0, 45.0), (7.0, 225.0)}","{(8.0, 0.0)}",set()
1296,145957,2,1,set(),set(),"{(13.0, 0.0)}",set(),set()
1297,145957,2,2,set(),set(),"{(12.0, 180.0), (13.0, 0.0)}",set(),set()
1298,145957,2,3,set(),"{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}",set(),set()
1299,145957,2,4,set(),"{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}",set(),"{(11.0, 45.0)}"
1300,145957,2,5,set(),"{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1301,145957,2,6,"{(9.0, 270.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1302,145957,2,7,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1303,145957,2,8,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1304,145957,2,9,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1305,145957,2,10,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1306,145957,2,11,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1307,145957,2,12,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1308,145957,2,13,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1309,145957,2,14,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1310,145957,2,15,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1311,145957,2,16,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
1312,145957,3,1,set(),set(),"{(8.0, 0.0)}",set(),set()
1313,145957,3,2,set(),set(),"{(17.0, 90.0), (8.0, 0.0)}",set(),set()
1314,145957,3,3,set(),set(),"{(17.0, 90.0), (8.0, 0.0)}",set(),"{(11.0, 45.0)}"
1315,145957,3,4,set(),set(),"{(17.0, 90.0), (8.0, 0.0)}","{(11.0, 0.0)}","{(11.0, 45.0)}"
1316,145957,3,5,"{(10.0, 135.0)}",set(),"{(17.0, 90.0), (8.0, 0.0)}","{(11.0, 0.0)}",set()
1317,145957,3,6,"{(10.0, 135.0), (16.0, 135.0)}",set(),"{(17.0, 90.0), (8.0, 0.0)}","{(11.0, 0.0)}",set()
1318,145957,3,7,"{(10.0, 135.0), (16.0, 135.0)}",set(),"{(17.0, 90.0), (8.0, 0.0)}","{(11.0, 0.0)}","{(2.0, 45.0)}"
1319,145957,3,8,"{(10.0, 135.0), (16.0, 135.0)}","{(6.0, 180.0)}","{(17.0, 90.0), (8.0, 0.0)}","{(11.0, 0.0)}","{(2.0, 45.0)}"
1320,145957,3,9,"{(10.0, 135.0), (16.0, 135.0)}","{(6.0, 180.0)}","{(17.0, 90.0), (8.0, 0.0)}","{(11.0, 0.0)}","{(2.0, 45.0)}"
1321,145957,3,10,"{(10.0, 135.0), (16.0, 135.0)}","{(6.0, 180.0)}","{(17.0, 90.0), (8.0, 0.0)}","{(11.0, 0.0)}","{(2.0, 45.0)}"
1322,145957,3,11,"{(10.0, 135.0), (16.0, 135.0)}","{(6.0, 180.0)}","{(17.0, 90.0), (8.0, 0.0)}","{(11.0, 0.0)}","{(2.0, 45.0)}"
1323,145957,3,12,"{(10.0, 135.0), (16.0, 135.0)}","{(6.0, 180.0)}","{(17.0, 90.0), (8.0, 0.0)}","{(11.0, 0.0)}","{(2.0, 45.0)}"
1324,145957,3,13,"{(10.0, 135.0), (16.0, 135.0)}","{(6.0, 180.0)}","{(17.0, 90.0), (8.0, 0.0)}","{(11.0, 0.0)}","{(2.0, 45.0)}"
1325,145957,3,14,"{(10.0, 135.0), (16.0, 135.0)}","{(6.0, 180.0)}","{(17.0, 90.0), (8.0, 0.0)}","{(11.0, 0.0)}","{(2.0, 45.0)}"
1326,145957,3,15,"{(10.0, 135.0), (16.0, 135.0)}","{(6.0, 180.0)}","{(17.0, 90.0), (8.0, 0.0)}","{(11.0, 0.0)}","{(2.0, 45.0)}"
1327,145957,3,16,"{(10.0, 135.0), (16.0, 135.0)}","{(6.0, 180.0)}","{(17.0, 90.0), (8.0, 0.0)}","{(11.0, 0.0)}","{(2.0, 45.0)}"
1328,145957,4,1,set(),set(),"{(13.0, 270.0)}",set(),set()
1329,145957,4,2,set(),set(),"{(13.0, 270.0), (14.0, 90.0)}",set(),set()
1330,145957,4,3,set(),set(),"{(7.0, 45.0)}",set(),set()
1331,145957,4,4,set(),set(),"{(17.0, 135.0), (7.0, 45.0)}",set(),set()
1332,145957,4,5,set(),set(),"{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}",set()
1333,145957,4,6,"{(23.0, 0.0)}",set(),"{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}",set()
1334,145957,4,7,"{(23.0, 0.0), (2.0, 135.0)}",set(),"{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}",set()
